Jurisdiction,Year,Week,AllDeath,NaturalDeath
North Carolina,Y2017,1,2002,1849
North Carolina,Y2017,2,1988,1840
North Carolina,Y2017,3,1870,1715
North Carolina,Y2017,4,1906,1752
North Carolina,Y2017,5,1827,1647
North Carolina,Y2017,6,1938,1736
North Carolina,Y2017,7,1881,1730
North Carolina,Y2017,8,2004,1861
North Carolina,Y2017,9,1966,1801
North Carolina,Y2017,10,1989,1838
North Carolina,Y2017,11,1992,1845
North Carolina,Y2017,12,2012,1844
North Carolina,Y2017,13,1945,1787
North Carolina,Y2017,14,1872,1701
North Carolina,Y2017,15,1805,1649
North Carolina,Y2017,16,1737,1586
North Carolina,Y2017,17,1766,1598
North Carolina,Y2017,18,1753,1587
North Carolina,Y2017,19,1692,1528
North Carolina,Y2017,20,1812,1633
North Carolina,Y2017,21,1754,1599
North Carolina,Y2017,22,1670,1493
North Carolina,Y2017,23,1745,1589
North Carolina,Y2017,24,1635,1455
North Carolina,Y2017,25,1679,1513
North Carolina,Y2017,26,1706,1542
North Carolina,Y2017,27,1774,1598
North Carolina,Y2017,28,1643,1498
North Carolina,Y2017,29,1694,1521
North Carolina,Y2017,30,1666,1511
North Carolina,Y2017,31,1653,1492
North Carolina,Y2017,32,1695,1513
North Carolina,Y2017,33,1726,1546
North Carolina,Y2017,34,1677,1488
North Carolina,Y2017,35,1779,1613
North Carolina,Y2017,36,1643,1475
North Carolina,Y2017,37,1703,1558
North Carolina,Y2017,38,1766,1587
North Carolina,Y2017,39,1739,1560
North Carolina,Y2017,40,1738,1553
North Carolina,Y2017,41,1770,1583
North Carolina,Y2017,42,1687,1545
North Carolina,Y2017,43,1721,1575
North Carolina,Y2017,44,1817,1669
North Carolina,Y2017,45,1763,1593
North Carolina,Y2017,46,1823,1679
North Carolina,Y2017,47,1765,1622
North Carolina,Y2017,48,1774,1638
North Carolina,Y2017,49,1879,1732
North Carolina,Y2017,50,1954,1772
North Carolina,Y2017,51,1963,1790
North Carolina,Y2017,52,1982,1832
North Carolina,Y2018,1,2142,1935
North Carolina,Y2018,2,2208,2034
North Carolina,Y2018,3,2116,1951
North Carolina,Y2018,4,2089,1906
North Carolina,Y2018,5,2094,1931
North Carolina,Y2018,6,2096,1948
North Carolina,Y2018,7,2058,1901
North Carolina,Y2018,8,1903,1753
North Carolina,Y2018,9,1805,1664
North Carolina,Y2018,10,1905,1743
North Carolina,Y2018,11,1844,1708
North Carolina,Y2018,12,1765,1637
North Carolina,Y2018,13,1815,1669
North Carolina,Y2018,14,1799,1642
North Carolina,Y2018,15,1834,1664
North Carolina,Y2018,16,1772,1601
North Carolina,Y2018,17,1703,1551
North Carolina,Y2018,18,1772,1588
North Carolina,Y2018,19,1787,1611
North Carolina,Y2018,20,1633,1488
North Carolina,Y2018,21,1722,1586
North Carolina,Y2018,22,1700,1520
North Carolina,Y2018,23,1773,1562
North Carolina,Y2018,24,1779,1606
North Carolina,Y2018,25,1760,1584
North Carolina,Y2018,26,1727,1554
North Carolina,Y2018,27,1741,1574
North Carolina,Y2018,28,1695,1558
North Carolina,Y2018,29,1687,1522
North Carolina,Y2018,30,1652,1475
North Carolina,Y2018,31,1704,1544
North Carolina,Y2018,32,1673,1509
North Carolina,Y2018,33,1727,1571
North Carolina,Y2018,34,1667,1507
North Carolina,Y2018,35,1701,1528
North Carolina,Y2018,36,1725,1543
North Carolina,Y2018,37,1662,1494
North Carolina,Y2018,38,1722,1545
North Carolina,Y2018,39,1685,1526
North Carolina,Y2018,40,1744,1589
North Carolina,Y2018,41,1789,1609
North Carolina,Y2018,42,1780,1625
North Carolina,Y2018,43,1748,1596
North Carolina,Y2018,44,1879,1698
North Carolina,Y2018,45,1838,1658
North Carolina,Y2018,46,1845,1681
North Carolina,Y2018,47,1790,1636
North Carolina,Y2018,48,1844,1690
North Carolina,Y2018,49,1950,1797
North Carolina,Y2018,50,1894,1765
North Carolina,Y2018,51,1976,1814
North Carolina,Y2018,52,1838,1708
North Carolina,Y2019,1,1934,1770
North Carolina,Y2019,2,1968,1807
North Carolina,Y2019,3,1867,1697
North Carolina,Y2019,4,1898,1726
North Carolina,Y2019,5,1932,1770
North Carolina,Y2019,6,2092,1920
North Carolina,Y2019,7,2051,1894
North Carolina,Y2019,8,2043,1887
North Carolina,Y2019,9,1997,1826
North Carolina,Y2019,10,1973,1801
North Carolina,Y2019,11,1907,1758
North Carolina,Y2019,12,1873,1718
North Carolina,Y2019,13,1893,1709
North Carolina,Y2019,14,1914,1749
North Carolina,Y2019,15,1957,1780
North Carolina,Y2019,16,1822,1662
North Carolina,Y2019,17,1816,1661
North Carolina,Y2019,18,1919,1730
North Carolina,Y2019,19,1793,1640
North Carolina,Y2019,20,1775,1640
North Carolina,Y2019,21,1885,1702
North Carolina,Y2019,22,1815,1629
North Carolina,Y2019,23,1822,1615
North Carolina,Y2019,24,1861,1701
North Carolina,Y2019,25,1819,1643
North Carolina,Y2019,26,1785,1611
North Carolina,Y2019,27,1790,1635
North Carolina,Y2019,28,1678,1532
North Carolina,Y2019,29,1744,1562
North Carolina,Y2019,30,1762,1592
North Carolina,Y2019,31,1711,1553
North Carolina,Y2019,32,1787,1629
North Carolina,Y2019,33,1703,1535
North Carolina,Y2019,34,1749,1592
North Carolina,Y2019,35,1719,1553
North Carolina,Y2019,36,1758,1574
North Carolina,Y2019,37,1694,1531
North Carolina,Y2019,38,1804,1629
North Carolina,Y2019,39,1822,1657
North Carolina,Y2019,40,1850,1670
North Carolina,Y2019,41,1748,1573
North Carolina,Y2019,42,1814,1652
North Carolina,Y2019,43,1888,1747
North Carolina,Y2019,44,1738,1568
North Carolina,Y2019,45,1825,1655
North Carolina,Y2019,46,1874,1711
North Carolina,Y2019,47,1902,1739
North Carolina,Y2019,48,1814,1677
North Carolina,Y2019,49,1999,1827
North Carolina,Y2019,50,1950,1777
North Carolina,Y2019,51,1878,1723
North Carolina,Y2019,52,1998,1814
North Carolina,Y2020,1,2003,1839
North Carolina,Y2020,2,1983,1814
North Carolina,Y2020,3,1901,1764
North Carolina,Y2020,4,1993,1819
North Carolina,Y2020,5,1983,1825
North Carolina,Y2020,6,2053,1865
North Carolina,Y2020,7,2060,1893
North Carolina,Y2020,8,1925,1794
North Carolina,Y2020,9,1974,1820
North Carolina,Y2020,10,2032,1841
North Carolina,Y2020,11,2025,1864
North Carolina,Y2020,12,2052,1860
North Carolina,Y2020,13,1876,1708
North Carolina,Y2020,14,2023,1871
North Carolina,Y2020,15,2016,1864
North Carolina,Y2020,16,2028,1857
North Carolina,Y2020,17,2104,1959
North Carolina,Y2020,18,1948,1808
North Carolina,Y2020,19,2056,1902
North Carolina,Y2020,20,2039,1876
North Carolina,Y2020,21,2058,1913
North Carolina,Y2020,22,1990,1861
North Carolina,Y2020,23,1966,1843
North Carolina,Y2020,24,1876,1742
North Carolina,Y2020,25,1938,1809
North Carolina,Y2020,26,1943,1784
North Carolina,Y2020,27,2000,1864
North Carolina,Y2020,28,1978,1836
North Carolina,Y2020,29,2021,1854
North Carolina,Y2020,30,2139,1996
North Carolina,Y2020,31,2084,1937
North Carolina,Y2020,32,2025,1911
North Carolina,Y2020,33,2083,1939
North Carolina,Y2020,34,1999,1861
North Carolina,Y2020,35,1795,1691
North Carolina,Y2020,36,1513,1426
North Carolina,Y2020,37,1029,979
North Carolina,Y2020,38,1061,1028
North Carolina,Y2020,39,808,772
North Carolina,Y2020,40,555,532
North Carolina,Y2020,41,332,316
North Carolina,Y2020,42,75,74
North Carolina,Y2020,43,,
North Carolina,Y2020,44,12,
North Carolina,Y2020,45,18,13
North Carolina,Y2020,46,11,
North Carolina,Y2020,47,18,13
North Carolina,Y2020,48,17,11
North Carolina,Y2020,49,22,18
North Carolina,Y2020,50,32,28
North Carolina,Y2020,51,19,17
North Dakota,Y2014,1,82,77
North Dakota,Y2014,2,138,129
North Dakota,Y2014,3,138,128
North Dakota,Y2014,4,131,118
North Dakota,Y2014,5,127,115
North Dakota,Y2014,6,112,104
North Dakota,Y2014,7,146,135
North Dakota,Y2014,8,128,120
North Dakota,Y2014,9,146,134
North Dakota,Y2014,10,130,116
North Dakota,Y2014,11,154,138
North Dakota,Y2014,12,130,116
North Dakota,Y2014,13,129,121
North Dakota,Y2014,14,135,125
North Dakota,Y2014,15,136,127
North Dakota,Y2014,16,105,98
North Dakota,Y2014,17,137,124
North Dakota,Y2014,18,143,133
North Dakota,Y2014,19,131,124
North Dakota,Y2014,20,122,111
North Dakota,Y2014,21,128,118
North Dakota,Y2014,22,132,126
North Dakota,Y2014,23,124,108
North Dakota,Y2014,24,112,102
North Dakota,Y2014,25,121,109
North Dakota,Y2014,26,108,96
North Dakota,Y2014,27,119,101
North Dakota,Y2014,28,128,123
North Dakota,Y2014,29,116,101
North Dakota,Y2014,30,129,120
North Dakota,Y2014,31,118,106
North Dakota,Y2014,32,117,99
North Dakota,Y2014,33,125,110
North Dakota,Y2014,34,116,105
North Dakota,Y2014,35,118,108
North Dakota,Y2014,36,134,124
North Dakota,Y2014,37,125,117
North Dakota,Y2014,38,128,114
North Dakota,Y2014,39,131,115
North Dakota,Y2014,40,130,110
North Dakota,Y2014,41,163,141
North Dakota,Y2014,42,131,124
North Dakota,Y2014,43,122,106
North Dakota,Y2014,44,136,122
North Dakota,Y2014,45,137,119
North Dakota,Y2014,46,129,119
North Dakota,Y2014,47,134,118
North Dakota,Y2014,48,114,103
North Dakota,Y2014,49,148,133
North Dakota,Y2014,50,129,117
North Dakota,Y2014,51,138,125
North Dakota,Y2014,52,141,131
North Dakota,Y2014,53,174,158
North Dakota,Y2015,1,162,150
North Dakota,Y2015,2,178,165
North Dakota,Y2015,3,157,147
North Dakota,Y2015,4,128,116
North Dakota,Y2015,5,140,131
North Dakota,Y2015,6,124,115
North Dakota,Y2015,7,151,143
North Dakota,Y2015,8,134,124
North Dakota,Y2015,9,128,119
North Dakota,Y2015,10,133,128
North Dakota,Y2015,11,142,131
North Dakota,Y2015,12,153,141
North Dakota,Y2015,13,145,129
North Dakota,Y2015,14,147,140
North Dakota,Y2015,15,146,136
North Dakota,Y2015,16,118,110
North Dakota,Y2015,17,139,125
North Dakota,Y2015,18,122,113
North Dakota,Y2015,19,133,122
North Dakota,Y2015,20,124,106
North Dakota,Y2015,21,126,111
North Dakota,Y2015,22,122,110
North Dakota,Y2015,23,128,107
North Dakota,Y2015,24,132,116
North Dakota,Y2015,25,124,109
North Dakota,Y2015,26,122,109
North Dakota,Y2015,27,150,136
North Dakota,Y2015,28,106,97
North Dakota,Y2015,29,130,115
North Dakota,Y2015,30,133,118
North Dakota,Y2015,31,108,96
North Dakota,Y2015,32,132,115
North Dakota,Y2015,33,105,92
North Dakota,Y2015,34,142,125
North Dakota,Y2015,35,114,94
North Dakota,Y2015,36,133,118
North Dakota,Y2015,37,132,114
North Dakota,Y2015,38,140,134
North Dakota,Y2015,39,124,115
North Dakota,Y2015,40,130,121
North Dakota,Y2015,41,122,110
North Dakota,Y2015,42,121,108
North Dakota,Y2015,43,131,116
North Dakota,Y2015,44,122,109
North Dakota,Y2015,45,133,123
North Dakota,Y2015,46,130,112
North Dakota,Y2015,47,133,127
North Dakota,Y2015,48,126,111
North Dakota,Y2015,49,133,123
North Dakota,Y2015,50,118,109
North Dakota,Y2015,51,116,105
North Dakota,Y2015,52,122,114
North Dakota,Y2016,1,118,108
North Dakota,Y2016,2,137,130
North Dakota,Y2016,3,135,131
North Dakota,Y2016,4,130,123
North Dakota,Y2016,5,125,117
North Dakota,Y2016,6,126,113
North Dakota,Y2016,7,141,127
North Dakota,Y2016,8,115,113
North Dakota,Y2016,9,131,124
North Dakota,Y2016,10,151,133
North Dakota,Y2016,11,137,123
North Dakota,Y2016,12,132,123
North Dakota,Y2016,13,128,119
North Dakota,Y2016,14,126,118
North Dakota,Y2016,15,124,108
North Dakota,Y2016,16,136,118
North Dakota,Y2016,17,132,129
North Dakota,Y2016,18,133,123
North Dakota,Y2016,19,118,107
North Dakota,Y2016,20,141,126
North Dakota,Y2016,21,130,120
North Dakota,Y2016,22,124,117
North Dakota,Y2016,23,152,131
North Dakota,Y2016,24,129,111
North Dakota,Y2016,25,122,114
North Dakota,Y2016,26,128,114
North Dakota,Y2016,27,110,103
North Dakota,Y2016,28,126,119
North Dakota,Y2016,29,114,105
North Dakota,Y2016,30,128,115
North Dakota,Y2016,31,107,93
North Dakota,Y2016,32,113,103
North Dakota,Y2016,33,117,104
North Dakota,Y2016,34,118,98
North Dakota,Y2016,35,124,115
North Dakota,Y2016,36,124,110
North Dakota,Y2016,37,143,129
North Dakota,Y2016,38,116,103
North Dakota,Y2016,39,104,95
North Dakota,Y2016,40,144,133
North Dakota,Y2016,41,149,134
North Dakota,Y2016,42,151,132
North Dakota,Y2016,43,137,128
North Dakota,Y2016,44,159,141
North Dakota,Y2016,45,122,112
North Dakota,Y2016,46,136,121
North Dakota,Y2016,47,147,139
North Dakota,Y2016,48,134,119
North Dakota,Y2016,49,127,122
North Dakota,Y2016,50,151,133
North Dakota,Y2016,51,128,115
North Dakota,Y2016,52,135,125
North Dakota,Y2017,1,117,105
North Dakota,Y2017,2,142,131
North Dakota,Y2017,3,146,139
North Dakota,Y2017,4,153,145
North Dakota,Y2017,5,121,109
North Dakota,Y2017,6,142,134
North Dakota,Y2017,7,150,139
North Dakota,Y2017,8,151,136
North Dakota,Y2017,9,151,138
North Dakota,Y2017,10,142,132
North Dakota,Y2017,11,140,129
North Dakota,Y2017,12,136,127
North Dakota,Y2017,13,140,129
North Dakota,Y2017,14,167,160
North Dakota,Y2017,15,140,120
North Dakota,Y2017,16,152,136
North Dakota,Y2017,17,123,110
North Dakota,Y2017,18,129,117
North Dakota,Y2017,19,144,135
North Dakota,Y2017,20,120,111
North Dakota,Y2017,21,134,123
North Dakota,Y2017,22,124,112
North Dakota,Y2017,23,136,121
North Dakota,Y2017,24,122,114
North Dakota,Y2017,25,126,117
North Dakota,Y2017,26,139,122
North Dakota,Y2017,27,109,105
North Dakota,Y2017,28,115,99
North Dakota,Y2017,29,141,125
North Dakota,Y2017,30,115,101
North Dakota,Y2017,31,128,111
North Dakota,Y2017,32,113,100
North Dakota,Y2017,33,155,137
North Dakota,Y2017,34,120,103
North Dakota,Y2017,35,124,114
North Dakota,Y2017,36,130,120
North Dakota,Y2017,37,128,118
North Dakota,Y2017,38,138,123
North Dakota,Y2017,39,142,132
North Dakota,Y2017,40,157,145
North Dakota,Y2017,41,106,94
North Dakota,Y2017,42,134,126
North Dakota,Y2017,43,151,138
North Dakota,Y2017,44,154,142
North Dakota,Y2017,45,145,131
North Dakota,Y2017,46,136,124
North Dakota,Y2017,47,127,123
North Dakota,Y2017,48,153,146
North Dakota,Y2017,49,150,134
North Dakota,Y2017,50,140,130
North Dakota,Y2017,51,139,128
North Dakota,Y2017,52,132,122
North Dakota,Y2018,1,160,146
North Dakota,Y2018,2,153,146
North Dakota,Y2018,3,152,137
North Dakota,Y2018,4,150,136
North Dakota,Y2018,5,149,142
North Dakota,Y2018,6,133,122
North Dakota,Y2018,7,128,117
North Dakota,Y2018,8,157,145
North Dakota,Y2018,9,125,114
North Dakota,Y2018,10,152,140
North Dakota,Y2018,11,130,120
North Dakota,Y2018,12,135,130
North Dakota,Y2018,13,139,132
North Dakota,Y2018,14,144,137
North Dakota,Y2018,15,127,120
North Dakota,Y2018,16,138,126
North Dakota,Y2018,17,135,120
North Dakota,Y2018,18,123,106
North Dakota,Y2018,19,127,118
North Dakota,Y2018,20,128,119
North Dakota,Y2018,21,128,119
North Dakota,Y2018,22,133,123
North Dakota,Y2018,23,121,108
North Dakota,Y2018,24,120,108
North Dakota,Y2018,25,127,115
North Dakota,Y2018,26,126,113
North Dakota,Y2018,27,128,117
North Dakota,Y2018,28,143,127
North Dakota,Y2018,29,105,91
North Dakota,Y2018,30,124,115
North Dakota,Y2018,31,139,120
North Dakota,Y2018,32,117,102
North Dakota,Y2018,33,136,130
North Dakota,Y2018,34,113,104
North Dakota,Y2018,35,100,93
North Dakota,Y2018,36,114,103
North Dakota,Y2018,37,139,124
North Dakota,Y2018,38,131,113
North Dakota,Y2018,39,137,115
North Dakota,Y2018,40,130,110
North Dakota,Y2018,41,138,126
North Dakota,Y2018,42,161,154
North Dakota,Y2018,43,137,124
North Dakota,Y2018,44,159,146
North Dakota,Y2018,45,139,129
North Dakota,Y2018,46,127,118
North Dakota,Y2018,47,166,151
North Dakota,Y2018,48,132,124
North Dakota,Y2018,49,127,112
North Dakota,Y2018,50,129,118
North Dakota,Y2018,51,141,133
North Dakota,Y2018,52,150,140
North Dakota,Y2019,1,136,127
North Dakota,Y2019,2,143,127
North Dakota,Y2019,3,161,151
North Dakota,Y2019,4,136,123
North Dakota,Y2019,5,133,127
North Dakota,Y2019,6,130,119
North Dakota,Y2019,7,161,141
North Dakota,Y2019,8,138,131
North Dakota,Y2019,9,144,128
North Dakota,Y2019,10,117,106
North Dakota,Y2019,11,118,103
North Dakota,Y2019,12,145,133
North Dakota,Y2019,13,142,123
North Dakota,Y2019,14,172,162
North Dakota,Y2019,15,149,134
North Dakota,Y2019,16,138,132
North Dakota,Y2019,17,135,122
North Dakota,Y2019,18,166,146
North Dakota,Y2019,19,140,127
North Dakota,Y2019,20,153,136
North Dakota,Y2019,21,135,127
North Dakota,Y2019,22,164,149
North Dakota,Y2019,23,136,124
North Dakota,Y2019,24,155,140
North Dakota,Y2019,25,129,120
North Dakota,Y2019,26,136,122
North Dakota,Y2019,27,130,119
North Dakota,Y2019,28,137,115
North Dakota,Y2019,29,116,101
North Dakota,Y2019,30,135,124
North Dakota,Y2019,31,114,101
North Dakota,Y2019,32,142,128
North Dakota,Y2019,33,139,132
North Dakota,Y2019,34,163,150
North Dakota,Y2019,35,116,100
North Dakota,Y2019,36,122,104
North Dakota,Y2019,37,158,144
North Dakota,Y2019,38,128,119
North Dakota,Y2019,39,156,140
North Dakota,Y2019,40,139,128
North Dakota,Y2019,41,127,115
North Dakota,Y2019,42,162,149
North Dakota,Y2019,43,147,145
North Dakota,Y2019,44,135,126
North Dakota,Y2019,45,146,137
North Dakota,Y2019,46,157,137
North Dakota,Y2019,47,150,139
North Dakota,Y2019,48,147,135
North Dakota,Y2019,49,148,133
North Dakota,Y2019,50,142,127
North Dakota,Y2019,51,160,146
North Dakota,Y2019,52,145,138
North Dakota,Y2020,1,149,139
North Dakota,Y2020,2,151,137
North Dakota,Y2020,3,171,159
North Dakota,Y2020,4,147,133
North Dakota,Y2020,5,130,118
North Dakota,Y2020,6,138,127
North Dakota,Y2020,7,148,135
North Dakota,Y2020,8,176,167
North Dakota,Y2020,9,152,141
North Dakota,Y2020,10,171,160
North Dakota,Y2020,11,148,139
North Dakota,Y2020,12,150,143
North Dakota,Y2020,13,119,116
North Dakota,Y2020,14,140,127
North Dakota,Y2020,15,158,143
North Dakota,Y2020,16,157,148
North Dakota,Y2020,17,158,144
North Dakota,Y2020,18,148,138
North Dakota,Y2020,19,141,129
North Dakota,Y2020,20,153,143
North Dakota,Y2020,21,140,124
North Dakota,Y2020,22,143,125
North Dakota,Y2020,23,161,143
North Dakota,Y2020,24,143,131
North Dakota,Y2020,25,142,132
North Dakota,Y2020,26,131,123
North Dakota,Y2020,27,117,105
North Dakota,Y2020,28,135,124
North Dakota,Y2020,29,134,125
North Dakota,Y2020,30,132,118
North Dakota,Y2020,31,139,120
North Dakota,Y2020,32,154,137
North Dakota,Y2020,33,136,123
North Dakota,Y2020,34,131,121
North Dakota,Y2020,35,139,123
North Dakota,Y2020,36,163,150
North Dakota,Y2020,37,142,130
North Dakota,Y2020,38,162,148
North Dakota,Y2020,39,175,168
North Dakota,Y2020,40,193,180
North Dakota,Y2020,41,232,217
North Dakota,Y2020,42,207,195
North Dakota,Y2020,43,159,148
North Dakota,Y2020,44,205,190
North Dakota,Y2020,45,221,208
North Dakota,Y2020,46,213,202
North Dakota,Y2020,47,238,230
North Dakota,Y2020,48,210,207
North Dakota,Y2020,49,190,185
North Dakota,Y2020,50,139,134
